ReactionID,Compartment,MinFlux,MaxFlux
MAR07718,Transport reactions,-0.803140690473429,0
MAR07720,Transport reactions,0,0.799984143238675
MAR07722,Transport reactions,-0.799986757140062,0
MAR07724,Transport reactions,0,0.803138076568724
MAR07726,Transport reactions,-0.803140690478017,0
MAR07727,Transport reactions,0,0.803142732603116
MAR07729,Transport reactions,-0.803140690472674,0
MAR07730,Transport reactions,0,0
MAR07762,Transport reactions,0,0
MAR07799,Transport reactions,0,0
MAR07924,Transport reactions,0,0
MAR08125,Transport reactions,0,0
MAR08127,Transport reactions,0,0
MAR08200,Transport reactions,0,0
MAR08203,Transport reactions,0,0
MAR08208,Transport reactions,0,0
MAR08216,Transport reactions,0,0
MAR08590,Transport reactions,0,0
MAR08753,Transport reactions,0,0
MAR08887,Transport reactions,0,0
MAR08908,Transport reactions,0,0
MAR00612,Transport reactions,0,0
MAR03597,Transport reactions,0,0
MAR05252,Transport reactions,0,0
MAR07198,Transport reactions,0,0
MAR07284,Transport reactions,0,0
MAR00731,Transport reactions,0,0
MAR00734,Transport reactions,0,0
MAR00918,Transport reactions,0,0
MAR01916,Transport reactions,0,0.799937137413946
MAR04892,Transport reactions,0,0
MAR07201,Transport reactions,0,0
MAR07204,Transport reactions,0,0
MAR07433,Transport reactions,0,0
MAR07434,Transport reactions,0,0
MAR07675,Transport reactions,0,0
MAR07693,Transport reactions,0,0
MAR07733,Transport reactions,0,0
MAR07740,Transport reactions,0,0
MAR07743,Transport reactions,0,0
MAR08084,Transport reactions,0,0
MAR08086,Transport reactions,0,0
MAR08146,Transport reactions,0,0
MAR08193,Transport reactions,0,0
MAR08199,Transport reactions,0,0
MAR08205,Transport reactions,0,0
MAR08207,Transport reactions,0,0
MAR08496,Transport reactions,0,0
MAR08661,Transport reactions,0,0.799939264162091
MAR07432,Transport reactions,0,0
MAR07307,Transport reactions,0,0
MAR01809,Transport reactions,0,0
MAR00461,Transport reactions,0,0
MAR00730,Transport reactions,0,0
MAR00768,Transport reactions,0,0
MAR01035,Transport reactions,0,0
MAR01269,Transport reactions,0,0
MAR01672,Transport reactions,-0.000150797412467275,0
MAR02554,Transport reactions,0,0
MAR02777,Transport reactions,0,0
MAR04856,Transport reactions,-1000,0.000468772237968
MAR04860,Transport reactions,0,0
MAR04879,Transport reactions,0,0
MAR04880,Transport reactions,2.34e-06,0.00027020984986932
MAR04881,Transport reactions,0,0
MAR04894,Transport reactions,2.34e-05,0.000324994824762108
MAR04906,Transport reactions,0,0.00026786985026579
MAR05027,Transport reactions,-0.000468772237401716,0
MAR06385,Transport reactions,0,0
MAR06386,Transport reactions,0,1000
MAR06425,Transport reactions,0,0
MAR06440,Transport reactions,0,0
MAR06463,Transport reactions,0,0
MAR06475,Transport reactions,0,0
MAR06629,Transport reactions,1.872e-05,2.104e-05
MAR07272,Transport reactions,0,0
MAR07273,Transport reactions,0,0
MAR07649,Transport reactions,0,0
MAR07789,Transport reactions,0,0
MAR07963,Transport reactions,0,0
MAR07966,Transport reactions,-0.000267869849959883,0
MAR07981,Transport reactions,0,0
MAR07985,Transport reactions,0,0
MAR07989,Transport reactions,-6.41954226999004e-05,0
MAR08234,Transport reactions,0,0
MAR08239,Transport reactions,0,0
MAR08350,Transport reactions,0,0
MAR08594,Transport reactions,0,0.00026786985026579
MAR08851,Transport reactions,-7.84610722140309e-05,0
MAR08914,Transport reactions,0,0
MAR08915,Transport reactions,0,0
MAR09177,Transport reactions,0,0
MAR09732,Transport reactions,0,0
MAR09725,Artificial reactions,0,0
MAR00031,Pool reactions,2.34e-05,1000
MAR00032,Pool reactions,0,999.9999766
MAR00021,Artificial reactions,2.34e-05,2.63e-05
MAR00022,Artificial reactions,2.34e-05,2.63e-05
MAR00023,Artificial reactions,2.34e-06,2.63e-06
MAR00033,Artificial reactions,2.34e-06,2.63e-06
MAR00034,Artificial reactions,2.34e-06,2.63e-06
MAR00040,Ubiquinone synthesis,2.34e-05,2.63e-05
MAR00047,Ubiquinone synthesis,2.34e-05,2.63e-05
MAR00048,Ubiquinone synthesis,2.34e-05,2.63e-05
MAR00056,Transport reactions,-0.0145284805065014,0
MAR00057,Transport reactions,0,0
MAR00060,Transport reactions,-1000,0.798646563970076
MAR00064,Fatty acid oxidation,-1000,1000
MAR00066,Transport reactions,0,0
MAR00067,Fatty acid oxidation,0,0
MAR00069,Bile acid biosynthesis,0,0
MAR00072,Starch and sucrose metabolism,0,0
MAR00076,Fatty acid oxidation,-1000,1000
MAR00079,Transport reactions,-0.139959831660105,1000
MAR00080,Transport reactions,0,0
MAR00081,Blood group biosynthesis,0,0
MAR00082,Blood group biosynthesis,0,0
MAR00089,Transport reactions,-0.000267869849968405,0
MAR00090,Transport reactions,0,0.000267869850285314
MAR00097,Transport reactions,0,0
MAR00101,Cholesterol metabolism,0,1000
MAR00102,Fatty acid oxidation,-1000,1000
MAR00103,Fatty acid oxidation,0,0.0101170550233444
MAR00105,Fatty acid oxidation,-1000,1000
MAR00106,Fatty acid oxidation,-1000,1000
MAR00107,Fatty acid oxidation,-1000,1000
MAR00108,Fatty acid oxidation,-0.00688801408181255,0.010594619145116
MAR00110,Fatty acid oxidation,-1000,1000
MAR00111,Fatty acid oxidation,-1000,1000
MAR00113,Cholesterol metabolism,0,0
MAR00114,Cholesterol metabolism,0,0
MAR00115,Cholesterol metabolism,0,0
MAR00117,Cholesterol metabolism,0,0
MAR00118,Cholesterol metabolism,0,0
MAR00119,Transport reactions,0,0.799940066776465
MAR00121,Glycerophospholipid metabolism,0,1000
MAR00122,Glycerophospholipid metabolism,0,0
MAR00124,Transport reactions,-0.139957790629068,0.139959831646937
MAR00125,Transport reactions,-1000,1000
MAR00126,Transport reactions,0,500.79994006678
MAR00128,Fatty acid oxidation,-1000,1000
MAR00129,Glycerophospholipid metabolism,2.34e-05,2.63e-05
MAR00131,Ubiquinone synthesis,0,2.63e-05
MAR00132,Ubiquinone synthesis,0,2.63e-05
MAR00133,Ubiquinone synthesis,0,2.63e-05
MAR00134,Ubiquinone synthesis,0,2.63e-05
MAR00135,Ubiquinone synthesis,2.34000000318701e-05,2.63e-05
MAR00137,Transport reactions,0,1000
MAR00139,Fatty acid oxidation,0,0
MAR00141,Glycerophospholipid metabolism,0,0
MAR00143,Fatty acid oxidation,-1000,1000
MAR00144,Fatty acid biosynthesis,0,0.0068861146023636
MAR00145,Fatty acid biosynthesis,0,2.8890635358966e-06
MAR00146,Fatty acid biosynthesis,0,0.00688611460232217
MAR00147,Fatty acid biosynthesis,0,0.00524656350653509
MAR00148,Fatty acid biosynthesis,0,0.00688611460232217
MAR00149,Fatty acid biosynthesis,0,0.00529825253598939
MAR00150,Fatty acid biosynthesis,0,0.00344305633984406
MAR00151,Fatty acid biosynthesis,0,0.00688611267974516
MAR00152,Fatty acid biosynthesis,0,0.00688611267972365
MAR00181,Fatty acid biosynthesis,0,0.00347793375968395
MAR00186,Fatty acid biosynthesis,0,0.00688611267972365
MAR00222,Cholesterol metabolism,0,0
MAR00227,Cholesterol metabolism,0,0.000150787199014478
MAR00228,Cholesterol metabolism,0,0.000150787199040431
MAR00252,Fatty acid oxidation,-1000,1000
MAR00285,Cholesterol metabolism,0,0
MAR00315,Fatty acid oxidation,0,0
MAR00316,N-glycan metabolism,0,0
MAR00333,N-glycan metabolism,0,0
MAR00441,Cholesterol metabolism,0,0
MAR00443,Cholesterol metabolism,0,1000
MAR00445,Cholesterol metabolism,0,1000
MAR00451,Fatty acid oxidation,-1000,1000
MAR00452,Fatty acid oxidation,-0.00688701212949623,0.158043604922511
MAR00465,Fatty acid oxidation,-1000,1000
MAR00562,Fatty acid oxidation,0,1000
MAR00563,Fatty acid oxidation,0,1000
MAR00739,Fatty acid oxidation,0,0
MAR00752,Fatty acid oxidation,0,0.00367264705623821
MAR00755,Fatty acid oxidation,0,0.00367264705622901
MAR00756,Fatty acid oxidation,0,0.00314798319105344
MAR00757,Fatty acid oxidation,0,0.00440717646747481
MAR00759,Fatty acid oxidation,0,0.00297782193754486
MAR00764,Fatty acid oxidation,0,0.00550919544663332
MAR00772,Fatty acid oxidation,0,0.00449687748553342
MAR00774,Fatty acid oxidation,0,0.00314793810412084
MAR00776,Fatty acid oxidation,0,0.0220355667270009
MAR00777,Fatty acid oxidation,0,0.001806193993972
MAR00778,Fatty acid oxidation,0,0.00367259445443265
MAR00780,Fatty acid oxidation,0,0.00268726423494021
MAR00784,Fatty acid oxidation,0,0.00413522678050734
MAR00785,Fatty acid oxidation,0,0.00550897209825527
MAR00788,Fatty acid oxidation,0,0.00306093982312992
MAR00789,Fatty acid oxidation,0,2.88906353628171e-06
MAR00799,Fatty acid oxidation,0,0.00300568532412472
MAR00818,Fatty acid oxidation,0,7.53987063302872e-05
MAR00833,Fatty acid oxidation,0,9.47149831985119e-05
MAR00869,Fatty acid oxidation,0,0.0220387667256281
MAR00872,Fatty acid oxidation,0,0.00180645628905125
MAR00874,Fatty acid oxidation,0,0.0220387667322266
MAR00916,Fatty acid oxidation,0,0.00204098713160488
MAR00922,Fatty acid oxidation,0,0.0220355667269132
MAR00923,Fatty acid oxidation,9.33413234435171e-08,0.00694938991958067
MAR00927,Fatty acid oxidation,0,9.47149831954923e-05
MAR00930,Fatty acid oxidation,0,7.53987063275377e-05
MAR00952,Fatty acid oxidation,0,0
MAR00965,Fatty acid oxidation,0,0.00363650274531455
MAR00968,Fatty acid oxidation,0,7.53987063160007e-05
MAR00970,Fatty acid oxidation,0,0.000338268630771112
MAR00972,Fatty acid oxidation,0,9.47149831828219e-05
MAR00974,Fatty acid oxidation,0,0.00159698877258256
MAR00975,Fatty acid oxidation,0,0.00180642992308519
MAR00977,Fatty acid oxidation,0,0.0137740281639233
MAR00978,Fatty acid oxidation,0,0
MAR00982,Fatty acid oxidation,0,0.00346162318812724
MAR01001,Fatty acid oxidation,0,9.47149831853166e-05
MAR01005,Fatty acid oxidation,0,0.00143088095626354
MAR01009,Fatty acid oxidation,0,0.00734518890882523
MAR01036,Fatty acid biosynthesis,0,0.0220355667264585
MAR01044,Heme synthesis,0,0
MAR01169,Glycolysis / Gluconeogenesis,0,0.0220355667264741
MAR01351,Sphingolipid metabolism,0,0
MAR01353,O-glycan metabolism,0,0
MAR01354,Transport reactions,0,0.799937343230327
MAR01380,Starch and sucrose metabolism,0,0.0666614452691711
MAR01386,Transport reactions,0,0
MAR01397,Cholesterol metabolism,0,0
MAR01449,Cholesterol metabolism,0,0.0145280043145855
MAR01450,Heme degradation,0,0
MAR01452,Fatty acid oxidation,-1000,1000
MAR01453,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0,0
MAR01456,Bile acid biosynthesis,0,0.00688611267948592
MAR01458,Bile acid biosynthesis,0,0
MAR01468,Cholesterol metabolism,0,0
MAR01472,Galactose metabolism,0,0
MAR01486,Fatty acid oxidation,-1000,1000
MAR01487,Fatty acid oxidation,-1000,1000
MAR01488,Fatty acid oxidation,0,0
MAR01491,Fatty acid oxidation,0,0
MAR01492,Fatty acid oxidation,-1000,1000
MAR01498,Cholesterol metabolism,0,0
MAR01506,Vitamin A metabolism,2.34e-05,0.799961717803796
MAR01508,Cholesterol metabolism,0,0.000150787199038601
MAR01510,Cholesterol metabolism,0,0.000150787199040431
MAR01520,Cholesterol metabolism,0,0
MAR01524,Keratan sulfate degradation,0,0
MAR01528,Transport reactions,-1000,0
MAR01529,Transport reactions,0,1000
MAR01542,Nicotinate and nicotinamide metabolism,4.67999998363666e-05,0.267760110161134
MAR01567,Bile acid biosynthesis,0,0.00688621323031911
MAR01586,Glycerophospholipid metabolism,0,0
MAR01588,Fatty acid oxidation,-1000,1000
MAR01597,Transport reactions,0,0
MAR01600,Fatty acid oxidation,0,0
MAR01603,Glycerophospholipid metabolism,0,0
MAR01606,Glycerophospholipid metabolism,0,0
MAR01612,Glycerophospholipid metabolism,2.34e-05,2.63e-05
MAR01615,Glycerophospholipid metabolism,2.34e-05,2.63e-05
MAR01616,Phenylalanine metabolism,-0.139957751522743,0
MAR01621,Transport reactions,-999.99998128,0.000471081597066143
MAR01628,Cholesterol metabolism,0,0
MAR01643,Heme synthesis,0,0
MAR01645,Transport reactions,0,0
MAR01650,Transport reactions,0,0
MAR01658,Glycerophospholipid metabolism,0,0
MAR01664,Transport reactions,0,0
MAR01671,Fatty acid oxidation,-1000,1000
MAR01674,Fatty acid oxidation,0,0
MAR01675,Fatty acid oxidation,0,0
MAR01690,Vitamin A metabolism,0,999.99999766
MAR01711,Bile acid biosynthesis,0,0
MAR01712,Transport reactions,0,0
MAR01714,Cholesterol metabolism,0,0
MAR01715,Cholesterol metabolism,0,1000
MAR01721,Fatty acid oxidation,-1000,1000.00000080611
MAR01724,Ubiquinone synthesis,2.34e-05,2.63e-05
MAR01731,Transport reactions,0,0.799939348447576
MAR01733,Transport reactions,0,0.799939348505568
MAR01755,Fatty acid oxidation,0,0
MAR01763,Fatty acid oxidation,0,0
MAR01775,Fatty acid oxidation,0,0
MAR01789,Transport reactions,0,0
MAR01799,Fatty acid oxidation,-1000,1000
MAR01801,Miscellaneous,0,0
MAR01808,Miscellaneous,0,0
MAR01812,Starch and sucrose metabolism,0,0
MAR01814,Fatty acid oxidation,-1000,1000
MAR01818,N-glycan metabolism,0,0
MAR01820,Steroid metabolism,-0.000267852340815622,0
MAR01823,Transport reactions,4.68e-06,5.26e-06
MAR01827,Transport reactions,-0.000101344166161325,3.52419999653728e-05
MAR01849,Transport reactions,0,0
MAR02026,Cholesterol metabolism,-1000,0
MAR02028,Fatty acid oxidation,-0.0220358823386887,0.173260568089177
MAR02035,Fatty acid oxidation,0,0.022035560574441
MAR02120,Pyrimidine metabolism,0,0
MAR02121,Fatty acid oxidation,0,0
MAR02122,Fatty acid oxidation,0,0
MAR02123,Fatty acid oxidation,0,0
MAR02124,Pyrimidine metabolism,0,0
MAR02125,Pyrimidine metabolism,0,0
MAR02126,Miscellaneous,0,0.00688611267980832
MAR02128,Miscellaneous,0,0.00688611267973272
MAR02147,Cholesterol metabolism,-1000,0
MAR02148,Fatty acid oxidation,-0.0220358823386887,0.0220355605751625
MAR02149,Fatty acid oxidation,-0.0220358823386887,0.0220355605748203
MAR02183,Fatty acid oxidation,-0.0220358823371808,0.186097386380883
MAR02184,Bile acid biosynthesis,0,0
MAR02185,Fatty acid biosynthesis,0,1000
MAR02187,Fatty acid oxidation,-0.0220358823371808,0.0220355605751711
MAR02188,Miscellaneous,-1000,0
MAR02189,Miscellaneous,0,1000
MAR02192,Miscellaneous,-1000,0
MAR02195,Miscellaneous,0,1000
MAR02196,Miscellaneous,-1000,0
MAR02197,Miscellaneous,0,1000
MAR02198,Miscellaneous,0,0
MAR02199,Cholesterol metabolism,0,1000
MAR02200,Cholesterol metabolism,0,0
MAR02206,Cholesterol metabolism,-1000,0.000150787199028547
MAR02207,Fatty acid oxidation,-0.0220355667273964,0.022035560575053
MAR02216,Transport reactions,-1000,1000
MAR02220,Transport reactions,-1000,1000
MAR02300,Cholesterol metabolism,0,0
MAR02303,Transport reactions,-1000,1000
MAR02306,Miscellaneous,0,2.90613364299498e-06
MAR02308,Miscellaneous,0,0
MAR02310,Fatty acid oxidation,0,2.90613364203024e-06
MAR02312,Fatty acid oxidation,0,0.0101170434736148
MAR02313,Fatty acid oxidation,1.46250010255593e-06,7.68560995099359e-05
MAR02314,Fatty acid oxidation,0,2.88843454374577e-06
MAR02322,Fatty acid biosynthesis,0,0
MAR02323,Fatty acid biosynthesis,0,0
MAR02325,Fatty acid biosynthesis,0,0
MAR02327,Fatty acid biosynthesis,0,0
MAR02337,Cholesterol metabolism,-1000,0
MAR02339,Cholesterol metabolism,0,1000
MAR02352,Miscellaneous,0,1000
MAR02357,Miscellaneous,0,1000
MAR02358,Miscellaneous,0,1000
MAR02366,Miscellaneous,0,0.0220355667256027
MAR02367,Fatty acid oxidation,0,0.0220355667265254
MAR02369,Fatty acid oxidation,0,0.0220355667265254
MAR02370,Fatty acid oxidation,0,0.0220355667269609
MAR02372,Fatty acid oxidation,0,0.0220355667265254
MAR02373,Fatty acid oxidation,0,0.0220355667265254
MAR02381,Fatty acid oxidation,0,0.00807375216168557
MAR02386,Transport reactions,0,0.799940651428288
MAR02388,Transport reactions,0,0
MAR02394,Transport reactions,0,0
MAR02405,Transport reactions,-1000,1000
MAR02406,Transport reactions,-1000,1000
MAR02413,Transport reactions,-1000,1000
MAR02414,Transport reactions,-1000,1000
MAR02416,Transport reactions,-1000,1000
MAR02418,Transport reactions,-1000,1000
MAR02420,Transport reactions,-1000,1000
MAR02422,Transport reactions,-1000,1000
MAR02781,Phosphatidylinositol phosphate metabolism,0,0.799937137401257
MAR02804,Fatty acid oxidation,-0.00893333786332493,0.00342809824164002
MAR02808,Fatty acid oxidation,-0.00893333786328299,0.00342809824166179
MAR02810,Fatty acid oxidation,-0.00893333786319772,0.00342809824166179
MAR02818,Fatty acid oxidation,0,0.00297777928738692
MAR02885,Bile acid biosynthesis,-1000,0.000150797412668765
MAR02891,Bile acid biosynthesis,-0.00688701408165571,0.000150797412672431
MAR02953,Bile acid biosynthesis,0,0
MAR02958,Miscellaneous,0,0
MAR02960,Vitamin A metabolism,2.34e-06,2.63e-06
MAR02993,Vitamin A metabolism,2.34e-06,2.63e-06
MAR03004,Phosphatidylinositol phosphate metabolism,0,0.000267869850289312
MAR03209,Bile acid biosynthesis,-0.0068870140816996,1000
MAR03214,Bile acid biosynthesis,-0.006887014081393,1000
MAR03273,Fatty acid oxidation,0,0.768341550014995
MAR03276,Fatty acid oxidation,-0.0119111171501345,0.00180629408789343
MAR03289,Fatty acid oxidation,-0.0119111171496025,0.0018062940878958
MAR03303,Phosphatidylinositol phosphate metabolism,0,0.799942869585066
MAR03354,Glycerophospholipid metabolism,0,0
MAR03371,Fatty acid oxidation,0,0.00393492262995348
MAR03374,Fatty acid oxidation,0,0.00333872223147568
MAR03376,Fatty acid oxidation,0,0.00333872223134387
MAR03377,Fatty acid oxidation,0,0.00333872223134387
MAR03378,Fatty acid oxidation,-0.00333872223142283,0
MAR03379,Fatty acid oxidation,0,0.00333872223095758
MAR03380,Fatty acid oxidation,0,0.00333872223134387
MAR03381,Fatty acid oxidation,0,0.00333872223134387
MAR03384,Fatty acid oxidation,0,0
MAR03385,Fatty acid oxidation,0,0
MAR03387,Fatty acid oxidation,0,0
MAR03389,Fatty acid oxidation,0,0
MAR03395,Fatty acid oxidation,0,0
MAR03399,Fatty acid oxidation,0,0
MAR03401,Fatty acid oxidation,0,0
MAR03402,Fatty acid oxidation,0,0
MAR03403,Fatty acid oxidation,0,0
MAR03404,Fatty acid oxidation,0,0
MAR03405,Fatty acid oxidation,0,0
MAR03410,Fatty acid oxidation,0,0
MAR03420,Cholesterol metabolism,0,0
MAR03438,Fatty acid oxidation,-0.000299254825312,2.63000000000001e-06
MAR03483,Fatty acid oxidation,-0.00338159089366332,0.00376014573416574
MAR03485,Fatty acid oxidation,0,0
MAR03487,Fatty acid oxidation,0,0
MAR03490,Fatty acid oxidation,0,0
MAR03492,Fatty acid oxidation,0,0
MAR03494,Fatty acid oxidation,0,0
MAR03495,Fatty acid oxidation,0,0
MAR03496,Fatty acid oxidation,0,0
MAR03497,Fatty acid oxidation,0,0
MAR03499,Fatty acid oxidation,0,0
MAR03500,Fatty acid oxidation,0,0
MAR03502,Fatty acid oxidation,0,0
MAR03504,Fatty acid oxidation,0,0
MAR03507,Fatty acid oxidation,0,0
MAR03516,Fatty acid oxidation,0,0
MAR03518,Fatty acid oxidation,0,0
MAR03535,Fatty acid oxidation,0,0
MAR03604,Fatty acid biosynthesis,0,0
MAR03605,Fatty acid biosynthesis,0,0
MAR03606,Fatty acid biosynthesis,0,0
MAR03607,Fatty acid biosynthesis,0,0
MAR03608,Fatty acid biosynthesis,0,0
MAR03609,Fatty acid biosynthesis,0,0
MAR03610,Fatty acid biosynthesis,0,0
MAR03611,Fatty acid biosynthesis,0,0
MAR03612,Fatty acid biosynthesis,0,0
MAR03615,Fatty acid biosynthesis,0,0
MAR03616,Fatty acid biosynthesis,0,0
MAR03617,Fatty acid biosynthesis,0,0
MAR03619,Fatty acid biosynthesis,0,0
MAR03621,Fatty acid biosynthesis,0,0
MAR03624,Fatty acid biosynthesis,0,0
MAR03749,Fatty acid biosynthesis,0,0
MAR03768,Bile acid biosynthesis,0,0.00688611267969463
MAR03776,Phosphatidylinositol phosphate metabolism,0,0.000267852341157295
MAR03786,Phosphatidylinositol phosphate metabolism,0,0
MAR03801,Eicosanoid metabolism,0,0
MAR03803,Eicosanoid metabolism,0,0
MAR03805,Eicosanoid metabolism,0,0
MAR03815,Bile acid biosynthesis,0,0
MAR03817,Bile acid biosynthesis,0,1000
MAR03842,Eicosanoid metabolism,0,0
MAR03846,Eicosanoid metabolism,-1000,0
MAR03872,Eicosanoid metabolism,0,0
MAR03874,Eicosanoid metabolism,-1000,0
MAR03886,Arachidonic acid metabolism,0,0
MAR03887,Arachidonic acid metabolism,0,0
MAR03894,Arachidonic acid metabolism,0,0
MAR03934,Arachidonic acid metabolism,0,0
MAR03997,Fatty acid oxidation,0,0.00333877005102778
MAR04003,Fatty acid oxidation,0,0.00393497898871132
MAR04411,Transport reactions,-1000,0.793561351533467
MAR04438,Fatty acid oxidation,0,0
MAR04439,Fatty acid oxidation,0,0
MAR04445,Fatty acid oxidation,0,0
MAR04457,Fatty acid oxidation,0,0
MAR04479,Fatty acid oxidation,0,0
MAR04491,Fatty acid oxidation,0,0
MAR04504,Fatty acid oxidation,0,0
MAR04506,Fatty acid oxidation,0,0
MAR04522,Fatty acid oxidation,0,0
MAR04562,Fatty acid oxidation,-1000,1000
MAR04566,Fatty acid oxidation,0,0
MAR04571,Fatty acid oxidation,0,0
MAR04578,Fatty acid oxidation,0,0
MAR04581,Fatty acid oxidation,0,0
MAR04598,Fatty acid oxidation,0,0
MAR04610,Fatty acid oxidation,0,0
MAR04613,Fatty acid oxidation,0,0
MAR04616,Fatty acid oxidation,0,0
MAR04620,Fatty acid oxidation,0,0
MAR04624,Fatty acid oxidation,0,0
MAR04634,Fatty acid oxidation,0,0
MAR04638,Fatty acid oxidation,0,0
MAR04639,Fatty acid oxidation,0,0
MAR04645,Transport reactions,-1000,1000
MAR04661,Fatty acid oxidation,0,0
MAR04671,Fatty acid oxidation,0,0
MAR04674,Transport reactions,-0.0137740281634251,0.00847533936030231
MAR04677,Transport reactions,-1000,1000
MAR04678,Transport reactions,-0.0137740281633894,0.00847533936030926
MAR04707,Fatty acid oxidation,0,0
MAR04711,Fatty acid oxidation,0,0
MAR04719,Fatty acid oxidation,-0.00847632502353677,0.00847533936033425
MAR04722,Transport reactions,-0.00847632502359374,0.00847533936072028
MAR04726,Transport reactions,-0.00847632502319608,0.00847533936044794
MAR04728,Fatty acid oxidation,0,0
MAR04745,Fatty acid oxidation,0,0
MAR04759,Fatty acid oxidation,0,0
MAR04782,Transport reactions,0,0
MAR04783,Fatty acid oxidation,0,0
MAR04793,Transport reactions,0,0.799939463166993
MAR04803,Transport reactions,0,0.00207882646929234
MAR04805,Fatty acid oxidation,0,0.00207882646930287
MAR04811,Transport reactions,0,0.00180619348971302
MAR04966,Fatty acid oxidation,0,0.00297777845601335
MAR04967,Fatty acid oxidation,0,0.0220358823376186
MAR04968,Fatty acid oxidation,0,0.00342809824150874
MAR04970,Fatty acid oxidation,0,0.0044071133451885
MAR04974,Fatty acid oxidation,0,0.00342809824185581
MAR04978,Fatty acid oxidation,0,7.53987061268601e-05
MAR04981,Fatty acid oxidation,0,9.47149830875456e-05
MAR04984,Fatty acid oxidation,0,7.53987062298683e-05
MAR04987,Fatty acid oxidation,0,9.47149831985472e-05
MAR04988,Fatty acid oxidation,0,7.53987062298683e-05
MAR04991,Fatty acid oxidation,0,9.47149831985472e-05
MAR05001,Fatty acid oxidation,0,7.53987062298683e-05
MAR05017,Fatty acid oxidation,0,9.47149831985472e-05
MAR05019,Fatty acid oxidation,0,0.0110177833645298
MAR05024,Fatty acid oxidation,0,0.0110177833634663
MAR05025,Fatty acid oxidation,0,0.00297777928765912
MAR05026,Fatty acid oxidation,0,0
MAR05028,Fatty acid oxidation,0,0
MAR05030,Fatty acid oxidation,0,0.00367259445485743
MAR05044,Fatty acid oxidation,0,0.0044964688994469
MAR05069,Fatty acid oxidation,0,0.00297790083898677
MAR05072,Fatty acid oxidation,0,0.00440711211542894
MAR05075,Fatty acid oxidation,0,0.00440711211495972
MAR05081,Fatty acid oxidation,0,7.53935994240655e-05
MAR05083,Fatty acid oxidation,0,7.53935995134514e-05
MAR05086,Fatty acid oxidation,0,9.4709374596292e-05
MAR05090,Fatty acid oxidation,0,7.53935994426451e-05
MAR05093,Fatty acid oxidation,0,9.47093746310603e-05
MAR05095,Fatty acid oxidation,0,0.0110177802872794
MAR05097,Fatty acid oxidation,0,0.00297777845634591
MAR05098,Fatty acid oxidation,0,0.0110177802881749
MAR05100,Fatty acid oxidation,0,0
MAR05103,Fatty acid oxidation,0,0
MAR05104,Fatty acid oxidation,0,0
MAR05106,Fatty acid oxidation,0,0
MAR05108,Fatty acid oxidation,0,0
MAR05110,Fatty acid oxidation,0,0.00367259342946369
MAR05111,Fatty acid oxidation,0,0.00449646376639651
MAR05119,Fatty acid oxidation,0,0.00207882646971767
MAR05120,Fatty acid oxidation,0,0
MAR05123,Fatty acid oxidation,0,0.00440717646828033
MAR05175,Fatty acid oxidation,0,7.53935995124015e-05
MAR05176,Fatty acid oxidation,0,0
MAR05177,Fatty acid oxidation,0,7.53935995124015e-05
MAR05178,Fatty acid oxidation,0,9.47093745841657e-05
MAR05179,Fatty acid oxidation,0,0.0220358823397448
MAR05180,Fatty acid oxidation,0,0.00297782193816793
MAR05181,Fatty acid oxidation,0,0.0220355605775834
MAR05182,Fatty acid oxidation,0,0
MAR05184,Fatty acid oxidation,0,0
MAR05185,Fatty acid oxidation,0,0.00367259342969904
MAR05186,Fatty acid oxidation,0,0
MAR05187,Fatty acid oxidation,0,0
MAR05188,Fatty acid oxidation,0,0.00449646376619663
MAR05189,Fatty acid oxidation,0,0.00207882646948808
MAR05190,Fatty acid oxidation,0,0
MAR05191,Fatty acid oxidation,0,0.0044071121152259
MAR05192,Fatty acid oxidation,0,0
MAR05193,Fatty acid oxidation,0,7.62930487783192e-05
MAR05194,Fatty acid oxidation,0,2.88843454428398e-06
MAR05195,Fatty acid oxidation,0,0.00272111418394709
MAR05196,Fatty acid oxidation,0,7.53935995143056e-05
MAR05208,Fatty acid oxidation,0,0.00272111418394709
MAR05229,Fatty acid oxidation,0,0.00272111418377623
MAR05235,Fatty acid oxidation,0,7.53935995143057e-05
MAR05242,Fatty acid oxidation,0,7.53935995143057e-05
MAR05256,Fatty acid oxidation,0,9.47093746865322e-05
MAR05293,Fatty acid oxidation,0,7.53935995143057e-05
MAR05298,Fatty acid oxidation,0,7.53935995143057e-05
MAR05300,Fatty acid oxidation,0,9.47093746865322e-05
MAR05302,Fatty acid oxidation,0,0.00272111418394709
MAR05306,Fatty acid oxidation,0,7.53935995143057e-05
MAR05309,Fatty acid oxidation,0,9.47093746865322e-05
MAR05312,Fatty acid oxidation,0,7.53935995143057e-05
MAR05321,Fatty acid oxidation,0,9.47093746865322e-05
MAR05325,Fatty acid oxidation,0,0.0220355605773178
MAR05327,Fatty acid oxidation,0,0.00297777845652114
MAR05329,Fatty acid oxidation,0,0
MAR05331,Fatty acid oxidation,0,0
MAR05334,Fatty acid oxidation,0,0
MAR05341,Fatty acid oxidation,0,0
MAR05343,Fatty acid oxidation,0,0.0210527531036942
MAR05345,Fatty acid oxidation,0,0.00524656350635892
MAR05350,Fatty acid oxidation,0,0.00207885739561085
MAR05356,Fatty acid oxidation,0,0.00440717767898815
