ReactionID,minFlux,maxFlux
MAR03359,0,0.000334002
MAR03360,0,0.000334002
MAR03361,0,0.00033019
MAR03362,0,0.000334002
MAR03363,0,0.00033019
MAR03218,0,0.353955728
MAR03219,0,0.353955728
MAR03220,0,0.353955728
MAR03221,0,0.353955728
MAR03222,0,0.322287396
MAR03223,0,0.322287396
MAR03224,0,0.322287396
MAR03225,0,0.322287396
MAR03226,0,0.19180978
MAR03227,0,0.202818871
MAR03228,0,0.202818871
MAR03229,0,0.162909916
MAR03230,0,0.139141575
MAR03231,0,0.139141575
MAR03232,0,0.139141575
MAR03233,0,0.139141575
MAR03234,0,0.110028576
MAR03235,0,0.110028576
MAR03236,0,0.110028576
MAR03237,0,0.110028576
MAR03239,-0.110040727,0
MAR03275,0,0
MAR03277,0,0
MAR03278,0,0
MAR03279,0,0
MAR03280,0,0
MAR03281,0,0
MAR03282,0,0
MAR03283,0,0
MAR03284,0,0
MAR03285,0,0
MAR03286,0,0
MAR03287,0,0
MAR03288,0,0
MAR03290,0,0
MAR03292,0,0
MAR03293,0,0
MAR03294,0,0.099088949
MAR03296,0,0
MAR03298,-0.0996146,0
MAR01174,0,0.141326579
MAR01175,0,0.141326579
MAR01176,0,0.141326579
MAR01177,0,0.141326579
MAR01178,0,0.141326579
MAR01179,0,0.141326579
MAR01180,0,0.141326579
MAR01181,0,0.141326579
MAR01182,0,0.141326579
MAR01183,0,0.141326579
MAR01184,0,0.141326579
MAR01216,0,0.141326579
MAR01217,0,0.141326579
MAR01218,0,0.141326579
MAR01219,-0.141326579,0
MAR01220,0,0.141326579
MAR01221,0,0.141326579
MAR01222,0,0.141326579
MAR01223,0,0.141326579
MAR01224,0,0.141326579
MAR01225,0,0.141326579
MAR01226,0,0.141326579
MAR03522,0,0.01
MAR03523,0,0.01
MAR03524,0,0.01
MAR03525,0,0.01
MAR03526,0,0.01
MAR03527,0,0.01
MAR03528,0,0.01
MAR03529,0,0.01
MAR03530,0,0.01
MAR03531,0,0.01
MAR03532,0,0.01
MAR03533,0,0.01
MAR03534,0,0.01
MAR06901,0,0.025920204
MAR06903,0,0.025920204
MAR06904,0,0.025920204
MAR06905,0,0.025920204
MAR06906,0,0.025920204
MAR06907,0,0
MAR06908,0,0
MAR06909,0,0
MAR06910,0,0
MAR01644,0,0.05393713
MAR01651,0,0.05393713
MAR01924,0,0
MAR01926,0,0
MAR01927,0,0.056548903
MAR02002,0,0
MAR04766,0,0.10109808
MAR07648,0,0.888133526
MAR07940,0,0.082798117
MAR07941,0,0.082288754
MAR07954,0,0.507763969
MAR07955,0,0.507463945
MAR07957,0,0
MAR07959,0,0.507763969
MAR07962,0,0.077681671
MAR07965,0,0.314928293
MAR07968,0,0.082289941
MAR02041,0,0
MAR07980,0,0
MAR07984,0,0.052046196
MAR07987,0,0.314934821
MAR01967,0,0.985421947
MAR01970,0,0.985421947
MAR01973,0,0.985421947
MAR01974,0,0.125233538
MAR01976,0,0.985421947
MAR01977,0,0.314934821
MAR02015,0,0.314928293
MAR02017,0,0.314928293
MAR01440,0,0.659508862
MAR01445,0,0.659508422
MAR01448,-0.659508422,0
MAR01454,0,0.065950886
MAR01465,-0.014756657,0
MAR01467,0,0.014756657
MAR01470,0,0.014756657
MAR01473,0,0.014756657
MAR01477,0,0.014756657
MAR01478,0,0.014756657
MAR01479,0,0.014756657
MAR01484,0,0.014756657
MAR01490,0,0.014756657
MAR01493,0,0.014756657
MAR01494,0,0.014756657
MAR01495,0,0.014756657
MAR01496,0,0
MAR01500,0,0.014756657
MAR01502,0,0.014756657
MAR01503,0,0.014756657
MAR01504,0,0.014756657
MAR01505,0,0.014756657
MAR01509,0,0.014756657
MAR01512,0,0.014756657
MAR01516,0,0
MAR01519,0,0
MAR01526,0,0
MAR01533,0,0.014756657
MAR01557,0,0.01837617
MAR01558,0,0
MAR01565,0,0.01837617
MAR01535,0,0.014635074
MAR01536,0,0.014635074
MAR01538,0,0.014635074
MAR01539,0,0.014635074
MAR01540,0,0.014635074
MAR01543,0,0.014635074
MAR01544,0,0.014635074
MAR01545,0,0.014635074
MAR01546,0,0.014635074
MAR01547,0,0.014635074
MAR01548,0,0.014635074
MAR01549,0,0.014635074
MAR01550,0,0.014635074
MAR01551,0,0.014635074
MAR01553,0,0.014756657
MAR01437,0,0.659508862
MAR01451,-4.03E-17,0.659508422
MAR01457,0,0.040863305
MAR01460,0,0.040863305
MAR01531,0,-4.07E-17
MAR01570,0,0.014756657
MAR01576,0,0
MAR01577,0,0.245002352
MAR03105,-0.739714542,0
MAR04630,0,0.597554485
MAR02029,0,0.056548903
MAR02030,0,0.056548903
MAR02031,0,0.056548903
MAR02032,0,0.056548903
MAR02033,0,0.056548903
MAR02034,0,0.056548903
MAR02036,0,0.082798117
MAR02042,0,0
MAR02043,0,-1.30E-23
MAR02044,-3.93E-34,0
MAR02045,0,0
MAR02048,0,0
MAR02052,0,0
MAR02053,0,0
MAR02054,0,0.052046196
MAR02058,0,0
MAR02059,0,6.01E-17
MAR02060,2.62E-33,0
MAR02061,0,0
MAR02063,0,0
MAR02068,0,0
MAR02069,0,0
MAR02070,0,0
MAR02071,3.77E-19,0
MAR02072,0,0
MAR02073,0,0
MAR02074,0,0
MAR02075,0,0
MAR02076,0,7.15E-34
MAR02078,0,0
MAR02083,1.46E-17,0
MAR02084,9.84E-33,0
MAR02085,2.20E-33,0
MAR02086,2.29E-18,0
MAR02088,0,0
MAR02089,0,0
MAR02095,0,0
MAR02096,0,0
MAR02097,0,0
MAR02098,0,0
MAR02099,-9.61E-36,0
MAR02100,0,0
MAR02106,0,-1.82E-33
MAR02107,0,0
MAR02108,0,0
MAR02109,0,0
MAR02110,0,-2.59E-17
MAR02111,0,-4.07E-49
MAR02112,0,2.45E-33
MAR02113,0,0
MAR03540,0,0.003286438
MAR03545,0,0.054856333
MAR03547,0,0.005411503
MAR03551,0,0.037015669
MAR03552,0,0.038177042
MAR03554,0,0.006177515
MAR03574,0,0.002075645
MAR03575,0,0.000617751
MAR03576,0,0.002841657
MAR03577,0,0.002866367
MAR03578,0,0.001457894
MAR03581,0,0.006869397
MAR03586,0,0.047319764
MAR03587,0,0.000716592
MAR03588,0,0.005312663
MAR03589,0,0.026760995
MAR03590,0,0.000345941
MAR03593,0,0.000938982
MAR03625,0,0
MAR03626,2.99E-35,0
MAR03627,0,0
MAR03628,0,0
MAR03629,0,0
MAR03630,0,0
MAR03631,0,0
MAR03632,0,0.202381517
MAR03633,-4.89E-36,0
MAR03634,0,0
MAR03635,0,0
MAR03636,0,0
MAR03637,0,0
MAR03638,0,0
MAR03639,0,0
MAR03640,0,0
MAR03641,0,0
MAR03642,0,0
MAR03643,0,0.000366815
MAR03644,0,0
MAR03645,1.14E-34,0
MAR03646,0,0
MAR03647,0,0
MAR03648,0,0
MAR03649,0,0
MAR03650,0,0
MAR03651,0,0
MAR03652,0,0
MAR03653,0,0
MAR03654,0,0
MAR03655,0,0
MAR03656,3.84E-35,0
MAR03657,6.48E-35,0
MAR03658,1.53E-55,0
MAR03659,0,0
MAR03660,-1.36E-35,0
MAR03661,0,0
MAR03662,0,0
MAR03663,0,0
MAR03664,0,0
MAR03665,0,0
MAR03666,0,0
MAR03667,0,0
MAR03668,0,0
MAR03669,0,0
MAR03670,0,0
MAR03671,0,0.000366815
MAR03672,0,0.000366815
MAR03673,0,0.174576849
MAR03674,0,0
MAR03675,0,0
MAR03676,0,0
MAR03677,0,0
MAR03678,-2.08E-36,0
MAR03679,0,0
MAR03680,0,0
MAR03681,0,0
MAR03682,-2.92E-21,0
MAR03683,7.67E-56,0.000366815
MAR03684,0,0
MAR03685,0,0
MAR03686,0,0
MAR03687,0,0
MAR03688,0,0
MAR03689,0,0
MAR03690,0,0
MAR03691,0,0
MAR03692,0,0
MAR03693,0,0
MAR03694,0,0
MAR03695,0,0
MAR03696,0,0
MAR03697,0,0
MAR03698,0,0
MAR03699,0,0
MAR03700,0,0
MAR03701,0,0
MAR03703,0,0
MAR03704,0,0
MAR03705,0,0
MAR03706,0,0
MAR03707,0,0
MAR03708,0,0
MAR03709,0,0
MAR03710,0,0
MAR03711,0,0
MAR03712,0,0
MAR03713,0,0
MAR03714,0,0
MAR03715,0,0
MAR03716,0,0
MAR03717,0,0
MAR03718,0,0
MAR03719,0,0
MAR03720,0,0
MAR03721,0,0
MAR03722,0,0
MAR03723,0,0
MAR03724,0,0
MAR03725,0,0
MAR03726,0,0
MAR03727,0,0
MAR03728,0,0
MAR03729,0,0
MAR03732,0,0
MAR03733,0,0
MAR03734,0,0
MAR03735,0,0
MAR03736,0,0
MAR03737,0,0
MAR03738,0,0
MAR03739,0,0
MAR03740,0,0
MAR03741,0,0
MAR00735,0,0
MAR00736,0,0.933582154
MAR00738,0,0.277350346
MAR00741,0,0.277441237
MAR00744,0,0
MAR00746,0,1.148452732
MAR00748,0,1.148452732
MAR00750,0,0
MAR00753,-1.148452732,-0.000477236
MAR00754,0,0
MAR00758,0,1.489844161
MAR00760,0,0
MAR00761,0,0.646316301
MAR00762,0,0
MAR00765,0,0.403974434
MAR00766,0,0.518566609
MAR00767,0,0
MAR00773,-3.45E-19,1.148452732
MAR00775,0,0
MAR00779,4.50E-17,1.148452732
MAR00781,-1.50E-16,1.148452732
MAR00783,0,0.384584836
MAR00795,0,0.630172254
MAR08147,0,0
MAR08148,0,0.614208723
MAR08149,0,0.614208723
MAR08150,0,0.14755025
MAR08151,0,0.120617557
MAR08152,0,0.120617557
MAR08155,0,0.14755025
MAR08165,0,0.203442239
MAR08166,0,0.151138618
MAR08167,0,0.151138618
MAR08168,0,0.151138618
MAR08172,0,0.203442239
MAR08173,0,0.203442239
MAR08175,0,0.151138618
MAR08178,0,0.151138618
MAR08179,0,0.701213889
MAR08180,0,0.435470735
MAR08184,0,0.701213889
MAR08185,0,0.151138618
MAR08186,0,0.151138618
MAR08187,0,0.133923239
MAR08188,0,0.151138618
MAR08189,0,0.151138618
MAR08190,0,0.151138618
MAR08191,0,0.151138618
MAR08192,0,0.133923239
MAR08194,0,0.614208723
MAR08197,0,0.614208723
MAR08198,0,0
MAR08201,0,0
MAR00786,0,0.359766227
MAR08206,0,0
MAR08209,0,0
MAR08210,0,0
MAR08211,0,0.371926458
MAR08217,0,0
MAR08219,0,1.148452732
MAR08220,0,0.09301744
MAR08224,0,0.316601793
MAR08226,0,0.701213889
MAR08227,0,0.259410977
MAR08228,0,0.435470735
MAR08233,0,0.358997528
MAR08235,0,0
MAR08238,0,0.155969699
MAR08245,0,0
MAR08246,0,0
MAR08248,0,0.366574818
MAR08249,0,0.126312929
MAR08250,0,0.126312929
MAR08251,0,0.126312929
MAR00453,-0.64097146,0
MAR00456,0,0.64097146
MAR00458,0,0.64097146
MAR00459,0,0.64097146
MAR00486,0,0.000382734
MAR00487,0,0.000382734
MAR00488,0,0.012725911
MAR00489,0,0.000382242
MAR00490,3.25E-22,0.000382242
MAR00491,8.55E-23,0.000382242
MAR00492,2.90E-21,0.000382242
MAR00493,0,0.212144266
MAR00494,0,0.020927745
MAR00495,-1.99E-20,0.005143228
MAR00496,1.05E-06,0.000382734
MAR00497,0,0.000382734
MAR00498,0,0.000382242
MAR00499,0,0.1431496
MAR00500,0,0.000382242
MAR00501,0,0.023920885
MAR00502,0,0.147640942
MAR00503,0,0.000382734
MAR00504,0,0.000382734
MAR00505,-3.27E-22,0.000382734
MAR00506,0,0.000382734
MAR00507,0,0.000382734
MAR00508,5.01E-21,0.000382734
MAR00509,0,0.000382734
MAR00510,0,0.000382242
MAR00511,0,0.000382242
MAR00512,-1.69E-22,0.000382242
MAR00513,0,0.000382734
MAR00514,0,0.000382734
MAR00515,0,0.000382734
MAR00516,0,0.000382242
MAR00517,0,0.000382242
MAR00518,2.05E-37,0.000382242
MAR00519,0,0.000382242
MAR00520,-9.11E-21,0.000382242
MAR00521,3.60E-21,0.000382242
MAR00522,0,0.00802708
MAR00523,0,0.002389012
MAR00524,0,0.010989455
MAR00525,1.89E-20,0.011085016
MAR00526,0,0.005645329
MAR00527,1.09E-22,0.000382734
MAR00528,-4.09E-23,0.000382734
MAR00529,2.16E-21,0.026600024
MAR00530,-4.49E-21,0.000382734
MAR00531,0,0.000382242
MAR00532,1.20E-35,0.000382734
MAR00533,-3.89E-21,0.000382242
MAR00534,-3.02E-16,0.18323398
MAR00535,-1.25E-19,0.002774823
MAR00536,-2.95E-22,0.020571961
MAR00537,0,0.103625274
MAR00538,-1.43E-20,0.001337847
MAR00539,2.35E-39,0.000382242
MAR00540,6.67E-22,0.000382242
MAR00541,2.58E-21,0.003631298
MAR00542,0,0.000382242
MAR00543,-5.46E-23,0.000382242
MAR00544,0,0.000382242
MAR00588,0.002624475,0.002916083
MAR00596,0,0.406587735
MAR05254,0,0
MAR07599,1.29E-06,1.41E-06
MAR00448,0,0.206981094
MAR00450,0,0.348081977
MAR00468,0,0.223761478
MAR00479,0,1.111885298
MAR00481,0,1.048483674
MAR00483,0,0
MAR00482,0,0.09301744
MAR00579,0.003220214,0.318518131
MAR00580,0.003220214,0.318518131
MAR00581,0.003220214,0.318518131
MAR00582,0.001610107,0.001789008
MAR00584,0,0.001789008
MAR00586,0,0.001789008
MAR00589,0,0.399271258
MAR00590,0,0
MAR00591,0,0
MAR00592,0,0.155921429
MAR00593,0,0
MAR00594,0,0.223761478
MAR00597,0,0.375470594
MAR00598,0.000161011,0.312167811
MAR00599,0,0.289144015
MAR00600,0,0
MAR00601,0,0
MAR00602,0,0.223761478
MAR00607,-0.183308864,0
MAR00610,0.001100787,0.186342773
MAR00613,0,0.01343578
MAR00614,0,0
MAR00615,0,0.258656552
MAR00616,0,0.258656552
MAR00622,0,0.719306237
MAR00623,0,0.433021803
MAR00625,0,0.964301433
MAR00627,0,0.691795417
MAR00629,0,0.570133459
MAR00630,0,0
MAR00632,0.074315738,0.967428373
MAR00633,0,0.365622277
MAR00635,0,0.365622277
MAR00636,0,0
MAR00638,0,0.444568724
MAR00642,0,0.3120068
MAR00643,2.25E-06,0.318802826
MAR00644,0,0
MAR00645,0,0.275600933
MAR00646,0,0.275600933
MAR00648,0,0.382227989
MAR00649,0,0
MAR00651,1.29E-06,0.381389
MAR00660,0,0.258656552
MAR04627,0,0.13830737
MAR04838,0,0.13830737
MAR04839,0,0.13830737
MAR07591,-0.847937208,0.530193544
MAR07594,1.29E-06,0.530193544
MAR07597,5.15E-06,5.72E-06
MAR07601,1.29E-06,1.43E-06
MAR07611,0,1.095554096
MAR07612,0,0.449524304
MAR07613,0,1.095554096
MAR08424,0,0.631951928
MAR08518,0,1.095554096
MAR08519,0,1.095554096
MAR08521,0,1.105554096
MAR08523,0,0
MAR08525,0,0
MAR00815,0,0.909217811
MAR00816,0,0.482791446
MAR00817,0,0
MAR00819,0,0
MAR00820,0,0.482791446
MAR00821,0,0.909217811
MAR00823,0,0
MAR00824,0,0.482791446
MAR00825,0,0
MAR00827,0,0.909217811
MAR00828,0,0.909217811
MAR00829,0,0.482791446
MAR00830,0,0
MAR00837,0,0
MAR00838,0,0
MAR00842,0,0
MAR00843,0,0
MAR00844,0,0
MAR00845,0,0
MAR00847,0,0.592089017
MAR00848,0,0.592089017
MAR00849,0,0.482791446
MAR00850,0,0
MAR00855,0,0.259410977
MAR00801,0,0.75842251
MAR00803,0,0
MAR00805,0,0.909217811
MAR00806,0,0
MAR00807,0,0.909217811
MAR00809,0,0.482791446
MAR00810,0,0.909217811
MAR00811,0,0.909217811
MAR00812,0,0.482791446
MAR00859,0,0.300156524
MAR00875,0,0.300156524
MAR00889,0,0.300156524
MAR00890,0,0.300156524
MAR00891,0,0.282690651
MAR00892,0,0.282690651
MAR00912,0,0
MAR00787,0,0.359766227
MAR00790,0,0
MAR00792,0,0
MAR00793,0,0
MAR00794,-7.66E-17,0.985456469
MAR00797,0,0
MAR00804,0,0.614208723
MAR00808,0,0.614208723
MAR00826,0.046738112,1.315275989
MAR00832,0,0.482791446
MAR00835,0,0
MAR00836,0,0
MAR00914,0,0
MAR00919,0,0
MAR00924,0,0
MAR00925,0,0
MAR00926,0,0
MAR08379,0,0.156864505
MAR07185,4.39E-18,0.200606137
MAR08380,-1.30E-16,0.156864505
MAR07186,5.55E-18,0.200606137
MAR08381,0,0.156864505
MAR07187,0,0.200606137
MAR08383,-3.88E-16,0.200606137
MAR08384,0,0.200606137
MAR08385,0,0.200606137
MAR08388,0,0.154729794
MAR08389,0,0.154729794
MAR08391,0,0.154729794
MAR08392,0,0.154729794
MAR08393,0,0.137326444
MAR08394,0,0.154729794
MAR08395,0,0.111538544
MAR08396,0,0.137326444
MAR08397,0,0.137326444
MAR08398,0,0.111538544
MAR08399,0,0.111538544
MAR08401,-4.22E-18,0.154729794
MAR08402,0,0.137326444
MAR08403,0,0.137326444
MAR08404,5.75E-18,0.111538544
MAR08405,0,0.111538544
MAR08406,0,0.170383829
MAR08407,3.51E-17,0.154729794
MAR01312,0,0
MAR01313,0,0.274647443
MAR01317,-0.226894455,0
MAR01321,0,0
MAR01327,0.049119326,1
MAR01330,0.049119326,1
MAR01332,-1,-0.049119326
MAR01339,-2.16E-34,0
MAR01367,0,0
MAR01370,0,2.28E-20
MAR01375,-1,-0.049119326
MAR01379,0,0
MAR01384,0,0
MAR01394,0,0
MAR01395,9.65E-37,0
MAR01398,0,3.77E-35
MAR07598,1.29E-06,5.72E-06
MAR07600,0,4.29E-06
MAR07602,0,0
MAR07603,0,0
MAR07610,-3.80E-16,0.530188392
MAR07614,0,0
MAR07615,0,0
MAR00025,0,0
MAR00030,0,0
MAR07200,2.43E-34,0.03793198
MAR07202,0,0.03793198
MAR07203,0,0.03793198
MAR07205,0,0.03793198
MAR07206,0,0.03793198
MAR07207,0,0.015765287
MAR07208,0,0.015765287
MAR07209,0,0.015765287
MAR07210,0,0.015765287
MAR07211,0,0.015765287
MAR07212,0,0.015765287
MAR07213,0,0.015765287
MAR07214,0,0.015765287
MAR07215,0,0.015765287
MAR07216,0,0.015765287
MAR07217,0,0.015765287
MAR07218,0,0.015765287
MAR07219,0,0.015765287
MAR07491,0,0
MAR07492,0,0.0288766
MAR07493,0,0.0288766
MAR07494,0,0.0288766
MAR07495,0,0
MAR07496,0,0.03793198
MAR07497,0,0.034342203
MAR07498,0,0
MAR07509,0,0.034342203
MAR07510,0,0.034342203
MAR07519,0,0.03793198
MAR07520,0,0.03793198
MAR07521,0,0.03793198
MAR07534,0,0.031373136
MAR07535,7.17E-32,0.031373136
MAR07536,0,0.031373136
MAR07537,0,0.031373136
MAR07538,0,0.031373136
MAR07551,0,0.0288766
MAR07501,0,0.078914038
MAR07502,0,0
MAR07503,0,0.078914038
MAR07504,0,0
MAR07505,0,0.078914038
MAR07506,0,0.078914038
MAR07507,0,0.078914038
MAR07513,0,0.062241807
MAR07514,0,0
MAR07515,0,0.062241807
MAR07516,0,0
MAR07517,0,0.062241807
MAR07518,0,0.062241807
MAR07525,0,0.078914038
MAR07526,0,0
MAR07527,0,0.078914038
MAR07528,0,0
MAR07529,0,0.078914038
MAR07530,0,0
MAR07531,0,0.078914038
MAR07532,0,0
MAR07541,0,0.051286962
MAR07542,0,0
MAR07543,0,0.051286962
MAR07544,0,0
MAR07545,0,0.051286962
MAR07546,0,0.051286962
MAR07547,0,0
MAR07548,0,0.051286962
MAR07549,0,0
MAR07557,0,0.04360788
MAR07558,0,0
MAR07559,0,0.04360788
MAR07560,0,0
MAR07561,0,0
MAR07562,0,0.04360788
MAR07563,0,0.04360788
MAR07564,0,0
MAR07565,0,0
MAR07566,0,0
MAR07225,0,0.010762457
MAR07226,0,0.010762457
MAR07227,0,0.010762457
MAR07228,0,0.010762457
MAR07229,0,0.010762457
MAR07230,0,0.010762457
MAR07231,0,0.010762457
MAR07232,0,0.010762457
MAR07233,0,0.010762457
MAR07234,0,0.010762457
MAR07235,0,0.010762457
MAR07236,0,0.010762457
MAR07237,0,0.010762457
MAR07238,0,0.010762457
MAR07239,0,0.010762457
MAR07240,0,0.010762457
MAR07241,0,0.010762457
MAR07242,0,0.010762457
MAR07243,0,0.010762457
MAR07244,0,0.010762457
MAR07245,0,0.010762457
MAR07246,0,0.010762457
MAR07247,0,0.010762457
MAR07248,0,0.010762457
MAR07571,0.649040498,1
MAR07572,0.649040498,1
MAR07573,0.649040498,1
MAR07335,0,0.01049178
MAR07336,0,0.01049178
MAR07337,0,0.01049178
MAR07338,0,0.01049178
MAR07339,0,0.01049178
MAR07340,0,0.01049178
MAR07341,0,0.01049178
MAR07342,0,0.01049178
MAR07343,0,0.01049178
MAR07344,0,0.01049178
MAR07345,0,0.01049178
MAR07346,0,0.01049178
MAR07347,4.79E-19,0.01049178
MAR07348,0,0.01049178
MAR07349,0,0.01049178
MAR07350,0,0.01049178
MAR07351,0,0.01049178
MAR07352,0,0.01049178
MAR07353,0,0.01049178
MAR07354,0,0.01049178
MAR07355,0,0.01049178
MAR07356,0,0.01049178
MAR07357,0,0.01049178
MAR07358,0,0.01049178
MAR07359,0,0.01049178
MAR07360,0,0.01049178
MAR07361,0,0.01049178
MAR07362,0,0.01049178
MAR07363,0,0.01049178
MAR07364,0,0.01049178
MAR07365,0,0.01049178
MAR07366,0,0.01049178
MAR07367,0,0.01049178
MAR07368,0,0.01049178
MAR07369,0,0.01049178
MAR07370,-2.97E-17,0.01049178
MAR07442,0,0.030858273
MAR07443,0,0.030858273
MAR07444,0,0.030858273
MAR07445,0,0.030858273
MAR07446,0,0.030858273
MAR07447,0,0.030858273
MAR07448,0,0.030858273
MAR07449,0,0.030858273
MAR07450,0,0.030858273
MAR07451,0,0.030858273
MAR07471,0,0.029747376
MAR07472,0,0.029747376
MAR07473,0,0.029747376
MAR07474,0,0.029747376
MAR07475,0,0.029747376
MAR07476,0,0.029747376
MAR07477,0,0.029747376
MAR07478,0,0.029747376
MAR07479,0,0.029747376
MAR07480,0,0.029747376
MAR07373,0,1.001429647
MAR07375,0,0.010601985
MAR07376,0,0.010601985
MAR07377,0,0.010601985
MAR07378,0,0.010601985
MAR07379,0,0.010601985
MAR07380,0,0.010601985
MAR07381,0,0
MAR07382,0,0.010601985
MAR07383,0,0
MAR07384,0,0.010601985
MAR07385,0,0
MAR07386,0,0
MAR07387,0,0.010601985
MAR07388,0,0.010601985
MAR07389,0,0
MAR07390,0,0
MAR07391,0,0.010601985
MAR07392,0,0.010601985
MAR07393,0,0
MAR07394,0,0
MAR07395,0,0.010601985
MAR07396,0,0.010601985
MAR07397,0,0
MAR07398,0,0.010601985
MAR07399,0,0
MAR07400,0,0.010601985
MAR07401,0,0
MAR07402,0,0
MAR07403,0,0.010601985
MAR07404,0,0.010601985
MAR07405,0,0
MAR07406,0,0
MAR07407,0,0.010601985
MAR07408,0,0.010601985
MAR07409,0,0
MAR07410,0,0
MAR07411,0,0.010601985
MAR07412,0,0.010601985
MAR07413,0,0
MAR07414,0,0
MAR07415,0,0.010601985
MAR07416,0,0.010601985
MAR07417,0,0
MAR07418,0,0.010601985
MAR07419,0,0
MAR07420,0,0.010601985
MAR07421,0,0
MAR07422,0,0
MAR07423,0,0.010601985
MAR07424,0,0.010601985
MAR07425,0,0.010601985
MAR07426,0,0.010601985
MAR07427,0,0.010601985
MAR07455,0,0.065650114
MAR07456,0,0.065650114
MAR07457,0,0.065650114
MAR07458,0,0
MAR07459,0,0.065650114
MAR07460,0,0
MAR07461,0,0.065650114
MAR07462,0,0.065650114
MAR07463,0,0
MAR07464,0,0
MAR07465,0,0.065650114
MAR07466,0,0.065650114
MAR07467,0,0.266615315
MAR07468,0,0.266615315
MAR07469,0,0.266615315
MAR07484,0,0.06121473
MAR07485,0,0.06121473
MAR07486,0,0.06121473
MAR07487,0,0
MAR07488,0,0.06121473
MAR07489,0,0
MAR01581,0,0.177272131
MAR01584,0,0.090284638
MAR01585,0,0.177272131
MAR01590,0,0.078804178
MAR01593,-0.078804178,0
MAR01595,0,0.056648437
MAR01598,0,0.056648437
MAR01604,0,14.82597877
MAR01605,0,0
MAR01608,0,14.82597877
MAR01609,0,0
MAR01610,0,0
MAR01611,0,1.358271137
MAR01613,0,0
MAR01614,0,0
MAR01622,0,0.053386974
MAR01625,0,0.05300431
MAR01629,-0.050601477,0.056306622
MAR01630,0,0.05393713
MAR01632,2.41E-18,0.056306622
MAR01635,0,0.05393713
MAR01637,0,0.05393713
MAR01638,0,0.043625201
MAR01639,0,0.056306603
MAR01642,0,0.056306603
MAR01646,0,0.056306622
MAR01652,0,0.056306622
MAR01653,0,0.05393713
MAR01656,0,0
MAR01659,0,0
MAR01660,0,0
MAR01673,0,0.082040479
MAR01678,0,0.082040479
MAR01679,0,0
MAR01681,0,0.082040479
MAR01682,0,0
MAR01684,-0.080258858,0
MAR01685,0,0
MAR01687,0,0
MAR01689,0,0
MAR01691,0,0
MAR01692,-0.082040479,0.080258858
MAR01693,0,0
MAR01694,0,0.062976233
MAR01696,0,0
MAR01700,0,0.062976233
MAR01703,0,0
MAR01706,0,0.175225142
MAR01708,0,0.062976233
MAR01710,0,0.062976233
MAR01717,-0.062976233,0
MAR01718,0,0
MAR01738,0,0
MAR01739,0,0
MAR01740,0,0
MAR01741,0,0
MAR01742,0,0
MAR01743,0,0
MAR01744,0,0
MAR01745,0,0
MAR01746,0,0
MAR01747,0,0
MAR01748,0,1.77E-20
MAR01749,0,0
MAR01750,0,0
MAR01751,0,0
MAR01762,0,0
MAR01766,0,0.077995009
MAR01786,0,0.077995009
MAR01797,0,0.077995009
MAR01802,0,0
MAR01803,0,0
MAR01804,0,0
MAR01805,0,0
MAR01806,-0.056648437,0
MAR01807,0,0
MAR01810,0,-4.24E-34
MAR01811,0,-9.66E-36
MAR01813,-8.48E-34,0
MAR01830,0,0.066503624
MAR01838,0,0
MAR01844,-1.13E-35,0
MAR03799,0,0
MAR03908,0,0.123909277
MAR03910,0,0.075781382
MAR04679,0,0
MAR08065,0,0.274543328
MAR01847,0,0
MAR01853,0,0
MAR01868,0,0
MAR01870,0,0
MAR01872,0,0
MAR01874,0,0
MAR01889,0,1.13E-35
MAR01894,-0.888133526,2.212266959
MAR01895,0,0
MAR01896,0,0
MAR01897,0,0.394726012
MAR08275,0,0
MAR08277,0,0
MAR08278,0,0
MAR08279,0,0
MAR08280,0,0.131543849
MAR08284,0,0.131543849
MAR08285,0,0.131543849
MAR08291,0,0.092624696
MAR08292,0,0.092624696
MAR08293,-1.22E-50,0.092624696
MAR08305,0,0.107017791
MAR08306,0,0.107017791
MAR08316,0,0.105889003
MAR08317,0,0.105889003
MAR00712,0,0.01
MAR03992,0,0
MAR04252,0,0
MAR04253,0,0
MAR04254,0,0
MAR04257,0,0
MAR04262,-0.358473625,1.213464448
MAR04264,0,0
MAR04265,0,1.216684663
MAR04267,0,0.250594294
MAR04269,0.001610107,0.248244869
MAR04270,0,0
MAR04276,0,0
MAR04662,0,0
MAR07142,0,1
MAR07143,0,0
MAR07623,0,0
MAR07625,0,0
MAR07627,0,0.246634762
MAR08788,0,1
MAR08791,0,1.215290396
MAR03871,0,0.356863518
MAR04058,0,0.188853369
MAR04498,0,0
MAR04500,0,0
MAR04714,0,0
MAR04715,0,0.192013222
MAR04716,0,0.192013222
MAR04717,0,0
MAR04718,0.001610107,0.192013222
MAR04725,0,0.192013222
MAR04727,0,0
MAR04730,0.001610107,0.192013222
MAR04731,0,0
MAR04733,0,0
MAR04734,0,0.192013222
MAR07731,0,0
MAR00663,0,0.255101048
MAR04308,0,0.018134111
MAR06540,0,0
MAR06543,0,0
MAR06544,0,0
MAR06545,0,0
MAR06546,0,0
MAR06547,0,0
MAR06548,0,0
MAR06549,0,0
MAR06550,0,0
MAR06551,0,0
MAR06552,0,0
MAR06553,0,0
MAR06554,0,0
MAR06555,0,0
MAR06556,0,0
